plot_key,lat6,lon6,district,block,habitation,site_polygon,n_records,n_trees,loreys_h_m,loreys_h_tree_m,h_top5_m,crown_cover_pct,sal_ba_frac,n_species,dbh_mean_cm,no_tree_record,sp_ba_json,v120_3ha_merged_id,v120_3ha_merged_cluster,v120_3ha_merged_area_ha,v120_3ha_merged_bdist_m,v120_3ha_snic_id,v120_3ha_snic_cluster,v120_3ha_snic_area_ha,v120_3ha_snic_bdist_m,v120_3ha_dissolved_id,v120_3ha_dissolved_cluster,v120_3ha_dissolved_area_ha,v120_3ha_dissolved_bdist_m
21.107106_85.56567,21.107106,85.56567,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,25,9,21.40606226972159,21.836887206058194,25.0,33.0,0.8606983383354072,2,20.44256824602567,False,"{""diospyros melanoxylon"": 426.694, ""holarrhena antidysenterica"": 7.082, ""shorea robusta"": 2807.016, ""syzygium cumini"": 1.989, ""terminalia arjuna"": 18.542}",149.0,1.0,2.8184256962098284,4.41122835637844,159962814.0,1.0,0.49146942352939377,4.41122835637844,15.0,1.0,11.123269547469132,102.88321699584893
21.10777_85.564995,21.10777,85.564995,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,28,15,22.34550114644602,22.397973054011914,32.2,33.0,0.9744990529358989,2,17.65558835366092,False,"{""diospyros melanoxylon"": 101.78, ""shorea robusta"": 3889.428}",149.0,1.0,2.8184256962098284,2.670403397671725,1748362071.0,1.0,0.26077951594006765,2.670403397671725,15.0,1.0,11.123269547469132,73.647943474327
21.108009_85.565539,21.108009,85.565539,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,24,9,30.635896252538302,31.149714393173646,36.0,33.0,0.6398606239616023,3,20.90234919273559,False,"{""butea monosperma"": 0.318, ""diospyros melanoxylon"": 12.812, ""ficus benghalensis"": 733.704, ""madhuca indica"": 1.273, ""mangifera indica"": 7.958, ""psidium guajava"": 15.597, ""schleichera oleosa"": 447.623, ""shorea robusta"": 2206.604, ""syzygium cumini"": 22.68}",149.0,1.0,2.8184256962098284,4.077991897103874,-1180146132.0,1.0,0.3309896006994234,4.077991897103874,15.0,1.0,11.123269547469132,44.42095486448666
21.108207_85.564337,21.108207,85.564337,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,30,13,17.410669184468315,17.4739336492891,20.6,33.0,0.8257287855541131,3,17.629470619409947,False,"{""anacardium occidentale"": 97.482, ""diospyros melanoxylon"": 488.765, ""madhuca indica"": 1.273, ""shorea robusta"": 2783.779}",146.0,1.0,2.928753746327257,28.211286418041926,-1324580155.0,1.0,0.2306895022643555,9.414276687145671,15.0,1.0,11.123269547469132,65.28154442038938
21.108502_85.564922,21.108502,85.564922,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,18,7,18.128130870381963,18.31179530511473,19.6,28.0,0.9959820496764766,1,23.14567600964992,False,"{""diospyros melanoxylon"": 6.446, ""holarrhena antidysenterica"": 5.809, ""shorea robusta"": 3037.79}",146.0,1.0,2.928753746327257,19.600004208282737,369831529.0,1.0,0.9327882035111524,0.4775549815359206,15.0,1.0,11.123269547469132,99.34085629104659
21.109137_85.564208,21.109137,85.564208,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,16,6,17.083709057154223,17.272930648769577,14.8,28.0,0.9037704990496397,2,18.568076694054458,False,"{""diospyros melanoxylon"": 173.24, ""shorea robusta"": 1627.041}",146.0,1.0,2.928753746327257,19.29042640959666,1077811284.0,1.0,0.2808392984519983,6.943320026468171,15.0,1.0,11.123269547469132,94.1198200590496
21.109653_85.563835,21.109653,85.563835,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,18,8,12.563548839581742,12.777597402597403,14.8,23.0,0.7887018617699568,3,19.098593171027442,False,"{""diospyros melanoxylon"": 176.185, ""holarrhena antidysenterica"": 7.082, ""shorea robusta"": 1968.747, ""terminalia bellirica"": 344.173}",140.0,1.0,1.8053942991501921,11.76166131109077,529253128.0,1.0,0.2306893182818266,10.986789953281747,15.0,1.0,11.123269547469132,81.6300385347106
21.110522_85.56385,21.110522,85.56385,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,22,8,14.249313122996856,14.567771084337346,15.0,23.0,0.8859125525596165,3,19.49648052875718,False,"{""diospyros melanoxylon"": 54.988, ""holarrhena antidysenterica"": 13.051, ""mangifera indica"": 240.722, ""shorea robusta"": 2397.59}",142.0,2.0,2.03608395629244,11.139602016457994,-2010122160.0,2.0,0.9327870659949158,11.139602016457994,14.0,2.0,28.780815142981016,12.490042541370507
21.154502_85.365229,21.154502,85.365229,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,24,18,12.067473539536556,12.249859688050641,12.4,83.0,0.04896470225556184,5,11.936620731892152,False,"{""buchanania lanzan"": 182.153, ""diospyros melanoxylon"": 26.181, ""lannea coromandelica"": 663.517, ""madhuca indica"": 46.473, ""shorea robusta"": 303.349, ""syzygium cumini"": 4973.592}",24.0,2.0,1.8050900773517118,26.50530928597222,847060564.0,2.0,1.213421843306589,1.0147545201341812,5.0,2.0,60.138391232169596,68.87581524889713
21.155752_85.365857,21.155752,85.365857,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,27,20,8.44576833063423,9.56060004669624,14.0,68.0,0.14330461622812585,8,15.78817035471602,False,"{""buchanania lanzan"": 169.023, ""cassia florid"": 1184.431, ""chloroxylon swietenia"": 534.204, ""diospyros melanoxylon"": 459.898, ""ficus benghalensis"": 2933.544, ""lannea coromandelica"": 1412.102, ""madhuca indica"": 0.816, ""shorea robusta"": 1123.156, ""terminalia bellirica"": 20.372}",19.0,2.0,2.4769822252804223,1.271498046641311,-196250896.0,2.0,0.5615834139158974,1.271498046641311,5.0,2.0,60.138391232169596,178.91618255319386
21.156085_85.364999,21.156085,85.364999,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,26,22,16.19180733221304,16.479229211757318,17.4,8.0,0.8553791282279914,6,8.883739550765794,False,"{""buchanania lanzan"": 79.577, ""chloroxylon swietenia"": 84.352, ""diospyros melanoxylon"": 57.614, ""shorea robusta"": 1984.821, ""terminalia alata"": 64.299, ""terminalia bellirica"": 49.736}",20.0,2.0,2.8079150307666754,44.06891287900037,-746812811.0,2.0,0.7120071434751644,23.759968506679424,5.0,2.0,60.138391232169596,97.88787508921264
21.156_85.367028,21.156,85.367028,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,21,16,9.774115702829539,9.776047130127042,11.4,88.0,0.7420256999692788,4,19.914262254373405,False,"{""anacardium occidentale"": 0.637, ""buchanania lanzan"": 23.635, ""diospyros melanoxylon"": 297.779, ""shorea robusta"": 5574.004, ""syzygium cumini"": 0.318, ""terminalia alata"": 1615.502}",31.0,2.0,2.1460530794642545,5.067539307952137,816858291.0,2.0,0.4312164448411927,5.067539307952137,5.0,2.0,60.138391232169596,169.74274962689557
21.157913_85.365213,21.157913,85.365213,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,20,16,9.246429792429794,9.250970318040935,10.2,68.0,0.02871794871794872,5,12.752289815238115,False,"{""buchanania lanzan"": 0.497, ""diospyros melanoxylon"": 1046.682, ""lannea coromandelica"": 412.609, ""madhuca indica"": 52.044, ""shorea robusta"": 81.885, ""terminalia alata"": 1257.642}",22.0,2.0,1.2134204728772386,10.723825447699392,-1789416403.0,2.0,0.5014133708589651,8.65796461742522,5.0,2.0,60.138391232169596,179.1672100243768
21.158187_85.36696,21.158187,85.36696,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,19,14,10.0648118202772,10.244733493567082,10.8,78.0,0.9335678010057332,4,26.169619928395935,False,"{""anogeissus latifolia"": 57.614, ""buchanania lanzan"": 76.335, ""diospyros melanoxylon"": 568.661, ""madhuca indica"": 0.816, ""shorea robusta"": 13392.172, ""terminalia alata"": 249.555}",34.0,2.0,2.657495905138245,3.786367696350959,-1050389365.0,2.0,0.7721779793074468,3.786367696350959,5.0,2.0,60.138391232169596,342.1827582200841
21.158748_85.364022,21.158748,85.364022,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,24,14,14.024296478648514,14.111191241067328,11.8,58.0,0.5791766797569506,5,14.846882548429665,False,"{""buchanania lanzan"": 8.773, ""diospyros melanoxylon"": 58.907, ""lannea coromandelica"": 2392.735, ""madhuca indica"": 49.736, ""shorea robusta"": 3538.492, ""terminalia alata"": 60.877}",16.0,2.0,2.737715078912621,2.0092574943998187,127548378.0,2.0,0.6618652749272099,2.0092574943998187,5.0,2.0,60.138391232169596,80.30938396851995
21.15983_85.365755,21.15983,85.365755,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,10,8,12.655900229426674,12.65781253754295,12.2,88.0,0.6486048215637049,3,27.533805154897895,False,"{""buchanania lanzan"": 0.318, ""diospyros melanoxylon"": 1042.226, ""lannea coromandelica"": 1285.415, ""shorea robusta"": 4296.945}",17.0,2.0,2.637432383844354,9.693892025866907,-1185879640.0,2.0,0.16045230279078648,9.693892025866907,5.0,2.0,60.138391232169596,246.7806168704561
21.160104_85.363229,21.160104,85.363229,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,23,15,15.977987902450012,16.086428854987805,11.0,68.0,0.05291387651864608,6,10.292019653275897,False,"{""anacardium occidentale"": 22.998, ""diospyros melanoxylon"": 44.404, ""lannea coromandelica"": 3807.623, ""madhuca indica"": 70.287, ""shorea robusta"": 224.329, ""syzygium cumini"": 1.035, ""terminalia alata"": 68.835}",5.0,2.0,1.3337559623021198,4.370357835720196,1774670537.0,2.0,0.6418076167875434,4.370357835720196,5.0,2.0,60.138391232169596,47.75241533972755
21.161816_85.365742,21.161816,85.365742,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,6,4,13.664723668214831,13.669452413621054,10.8,68.0,0.9747825815903495,2,23.077466748324827,False,"{""diospyros melanoxylon"": 63.662, ""emblica officinal"": 0.716, ""shorea robusta"": 2488.547}",23.0,2.0,2.9382823988170967,28.231356917003293,392362189.0,2.0,0.9025436606957473,0.21723556098546393,5.0,2.0,60.138391232169596,120.29252200379021
21.574184_85.390018,21.574184,85.390018,KENDUJHAR,BANSPAL,BHANRADI SAHI,,23,0,0.16069242310577642,,0.19,2.5,0.06001500375093774,0,,True,"{""dioscorea bulbifera"": 0.318, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 6.151, ""indigofera cassioides"": 0.318, ""jasminum arborescens"": 0.318, ""pongamia pinnata"": 1.592, ""shorea robusta"": 0.637, ""tamarindus indica"": 0.637}",25.0,3.0,2.2061294447031696,23.985991296708004,-1323585065.0,3.0,0.501393120540169,7.624889857984723,96.0,3.0,7.580680491302742,53.9797220844789
21.574526_85.389458,21.574526,85.389458,KENDUJHAR,BANSPAL,BHANRADI SAHI,,15,2,2.4402926829268283,2.5,2.68,63.0,0.48390243902439,2,7.002817496043395,False,"{""acacia catechu"": 0.318, ""haldina cordifolia"": 0.318, ""shorea robusta"": 39.47, ""termanalia chebula"": 41.46}",15.0,3.0,2.898048610991735,6.087986716792636,476273567.0,3.0,0.4813369773150357,6.087986716792636,96.0,3.0,7.580680491302742,16.900381166925932
21.574774_85.38847,21.574774,85.38847,KENDUJHAR,BANSPAL,BHANRADI SAHI,,12,0,2.729964722340491,,3.1399999999999997,2.5,0.006082355087890032,0,,True,"{""casearia elliptica"": 21.088, ""cleistanthus collinus"": 24.908, ""dhudur nai"": 1.273, ""diospyros melanoxylon"": 0.318, ""gardenia turgida"": 1.404, ""holarrhena antidysenterica"": 0.716, ""jasminum arborescens"": 0.318, ""shorea robusta"": 0.318, ""termanalia chebula"": 1.273, ""woodfordia fruticosa"": 0.716}",15.0,3.0,2.898048610991735,5.397197422009035,-168129062.0,3.0,1.0328682922227117,5.397197422009035,96.0,3.0,7.580680491302742,7.166404145364999
21.574844_85.390232,21.574844,85.390232,KENDUJHAR,BANSPAL,JAKARBANDHA SAHI,,12,1,7.951991295987043,8.0,3.2399999999999998,63.0,0.006528009716107482,1,44.563384065730695,False,"{""azadirachta indica"": 0.318, ""haldina cordifolia"": 0.318, ""oroxylum indicum"": 0.318, ""other"": 0.637, ""shorea robusta"": 10.265, ""sterculia urens"": 0.318, ""termanalia chebula"": 0.637, ""terminalia bellirica"": 1559.718}",23.0,1.0,2.727577616881046,8.441990288702073,1375269580.0,1.0,0.3509750870813843,1.5580094966411513,88.0,1.0,15.309556270311242,10.590505626714165
21.575176_85.390956,21.575176,85.390956,KENDUJHAR,BANSPAL,BHANRADI SAHI,,30,11,4.02185476815398,4.719880904046555,4.96,8.0,0.10684601924759406,5,7.899872629834078,False,"{""cipadessa baccifera"": 0.318, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 156.131, ""mimosa pudica"": 0.318, ""other"": 153.425, ""pogostemon benghalense"": 0.637, ""schleichera oleosa"": 0.318, ""shorea robusta"": 77.747, ""tamarindus indica"": 0.637, ""termanalia chebula"": 22.998, ""terminalia bellirica"": 313.535, ""unidentified climber"": 0.637, ""woodfordia fruticosa"": 0.318}",42.0,2.0,2.657386701258771,6.447932247013349,-425194348.0,2.0,0.5415050732242203,4.706686576015113,90.0,2.0,2.6722263792229515,7.20080475498236
21.57564_85.38927,21.57564,85.38927,KENDUJHAR,BANSPAL,BHANRADI SAHI,,20,6,7.020603324440797,7.026626124830504,8.0,73.0,0.0,1,16.233804195373324,False,"{""pogostemon benghalense"": 2.228, ""termanalia chebula"": 3875.582}",23.0,1.0,2.727577616881046,29.759580319378166,-1744143076.0,1.0,0.5916432866890395,26.061988496313898,88.0,1.0,15.309556270311242,26.739513024676082
21.575764_85.387851,21.575764,85.387851,KENDUJHAR,BANSPAL,BHANRADI SAHI,,13,4,18.09823608213183,19.861677602411778,17.72,38.0,0.619754926654388,2,11.538733374162412,False,"{""euphorbia royleana"": 186.927, ""holarrhena antidysenterica"": 2.054, ""other"": 0.716, ""ougeinia oogeinsis"": 0.716, ""shorea robusta"": 310.352}",10.0,1.0,2.8077950267995337,3.9540737325780357,1793653335.0,1.0,0.22061242568653916,3.9540737325780357,88.0,1.0,15.309556270311242,44.6716476165522
21.614841_85.407242,21.614841,85.407242,KENDUJHAR,BANSPAL,BHANRADI SAHI,,18,2,9.500829762368522,9.557692307692307,5.0600000000000005,83.0,0.0024931827035449927,2,35.65070725258456,False,"{""bridelia squamosa/retusa"": 1.91, ""mangifera indica"": 1263.372, ""other"": 764.262, ""pogostemon benghalense"": 2.228, ""shorea robusta"": 5.093, ""termanalia chebula"": 5.889}",173.0,3.0,2.015616242379211,13.420687848784594,-648409763.0,3.0,0.5615650208504847,13.420687848784594,,,,
21.6178_85.381345,21.6178,85.381345,KENDUJHAR,BANSPAL,TUNKULSAHI,,17,0,0.7566037735849059,,1.0239999999999998,18.0,0.0,0,,True,"{""azadirachta indica"": 0.318, ""diospyros melanoxylon"": 5.252, ""paederia foetida"": 1.91, ""pogostemon benghalense"": 0.637, ""syzygium cumini"": 0.318}",,,,,,,,,,,,
21.618997_85.379154,21.618997,85.379154,KENDUJHAR,BANSPAL,TUNKULSAHI,,21,1,14.97533550561439,15.0,4.072000000000001,63.0,0.0,1,79.57747154594767,False,"{""aegle marmelos"": 0.637, ""azadirachta indica"": 0.637, ""cipadessa baccifera"": 0.318, ""diospyros melanoxylon"": 0.318, ""other"": 0.318, ""pogostemon benghalense"": 0.637, ""psidium guajava"": 1.035, ""schleichera oleosa"": 4973.592, ""stereospermum colais"": 3.979, ""woodfordia fruticosa"": 0.637}",,,,,,,,,,,,
21.621938_85.383944,21.621938,85.383944,KENDUJHAR,BANSPAL,TUNKULSAHI,,8,0,0.8264711359404098,,0.5960000000000001,2.5,0.0,0,,True,"{""azadirachta indica"": 0.497, ""diospyros melanoxylon"": 0.318, ""mangifera indica"": 0.716, ""psidium guajava"": 0.955, ""vitex negundo"": 18.88}",,,,,,,,,,,,
21.62195_85.383933,21.62195,85.383933,KENDUJHAR,BANSPAL,TUNKULSAHI,,19,4,12.528477257839086,12.654850902861355,11.499999999999998,23.0,0.0,2,15.032184375029516,False,"{""diospyros melanoxylon"": 6.525, ""holarrhena antidysenterica"": 4.934, ""mangifera indica"": 1604.6, ""other"": 64.494, ""pogostemon benghalense"": 0.318, ""tamarindus indica"": 0.637, ""woodfordia fruticosa"": 0.955}",,,,,,,,,,,,
