plot_key,lat6,lon6,district,block,habitation,site_polygon,n_records,n_trees,loreys_h_m,loreys_h_tree_m,h_top5_m,crown_cover_pct,sal_ba_frac,n_species,dbh_mean_cm,no_tree_record,sp_ba_json,v120_merged_id,v120_merged_cluster,v120_merged_area_ha,v120_merged_bdist_m,v120_snic_id,v120_snic_cluster,v120_snic_area_ha,v120_snic_bdist_m,v120_dissolved_id,v120_dissolved_cluster,v120_dissolved_area_ha,v120_dissolved_bdist_m,current_merged_id,current_merged_cluster,current_merged_area_ha,current_merged_bdist_m,current_snic_id,current_snic_cluster,current_snic_area_ha,current_snic_bdist_m,current_dissolved_id,current_dissolved_cluster,current_dissolved_area_ha,current_dissolved_bdist_m
21.108502_85.564922,21.108502,85.564922,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,18,7,18.128130870381963,18.31179530511473,19.6,28.0,0.9959820496764766,1,23.14567600964992,False,"{""diospyros melanoxylon"": 6.446, ""holarrhena antidysenterica"": 5.809, ""shorea robusta"": 3037.79}",81.0,4.0,7.311853792520949,61.741920493228704,1261161685.0,4.0,2.6980654355372917,0.4775549815359206,13.0,4.0,30.949616487289383,65.3602847464731,85.0,4.0,6.479367879034898,44.00489633864546,1261161685.0,4.0,4.854510548006736,0.4775549815359206,26.0,4.0,15.256129494015843,74.03442035838651
21.109137_85.564208,21.109137,85.564208,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,16,6,17.083709057154223,17.272930648769577,14.8,28.0,0.9037704990496397,2,18.568076694054458,False,"{""diospyros melanoxylon"": 173.24, ""shorea robusta"": 1627.041}",81.0,4.0,7.311853792520949,40.89244687204353,344653695.0,4.0,2.637882366863978,9.715335955097336,13.0,4.0,30.949616487289383,62.25116743025607,85.0,4.0,6.479367879034898,19.29042640959666,1261161685.0,4.0,4.854510548006736,19.29042640959666,26.0,4.0,15.256129494015843,89.66304750335802
21.109653_85.563835,21.109653,85.563835,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,18,8,12.563548839581742,12.777597402597403,14.8,23.0,0.7887018617699568,3,19.098593171027442,False,"{""diospyros melanoxylon"": 176.185, ""holarrhena antidysenterica"": 7.082, ""shorea robusta"": 1968.747, ""terminalia bellirica"": 344.173}",81.0,4.0,7.311853792520949,41.28718273076866,344653695.0,4.0,2.637882366863978,38.20373300416487,13.0,4.0,30.949616487289383,105.2650006420895,85.0,4.0,6.479367879034898,10.986789953281747,1261161685.0,4.0,4.854510548006736,10.986789953281747,26.0,4.0,15.256129494015843,80.54915465354975
21.110522_85.56385,21.110522,85.56385,DHENKANAL,KANKADAHAD,BALI SAHI,Kerijoli,22,8,14.249313122996856,14.567771084337346,15.0,23.0,0.8859125525596165,3,19.49648052875718,False,"{""diospyros melanoxylon"": 54.988, ""holarrhena antidysenterica"": 13.051, ""mangifera indica"": 240.722, ""shorea robusta"": 2397.59}",81.0,4.0,7.311853792520949,7.2132624423051475,344653695.0,4.0,2.637882366863978,1.1396018248288904,13.0,4.0,30.949616487289383,201.47891766035337,85.0,4.0,6.479367879034898,1.1396018914366892,1261161685.0,4.0,4.854510548006736,1.1396018914366892,26.0,4.0,15.256129494015843,27.289022451246684
21.154502_85.365229,21.154502,85.365229,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,24,18,12.067473539536556,12.249859688050641,12.4,83.0,0.04896470225556184,5,11.936620731892152,False,"{""buchanania lanzan"": 182.153, ""diospyros melanoxylon"": 26.181, ""lannea coromandelica"": 663.517, ""madhuca indica"": 46.473, ""shorea robusta"": 303.349, ""syzygium cumini"": 4973.592}",17.0,1.0,7.812034919410959,18.49572582152948,1619189648.0,1.0,0.8824882023044899,18.49572582152948,5.0,1.0,39.75119374627764,58.0731158593237,13.0,5.0,10.439429125266505,43.85818980752119,1508667507.0,5.0,2.908199721924765,1.0147537904258699,13.0,5.0,47.93934809189992,44.79124771555849
21.155752_85.365857,21.155752,85.365857,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,27,20,8.44576833063423,9.56060004669624,14.0,68.0,0.14330461622812585,8,15.78817035471602,False,"{""buchanania lanzan"": 169.023, ""cassia florid"": 1184.431, ""chloroxylon swietenia"": 534.204, ""diospyros melanoxylon"": 459.898, ""ficus benghalensis"": 2933.544, ""lannea coromandelica"": 1412.102, ""madhuca indica"": 0.816, ""shorea robusta"": 1123.156, ""terminalia bellirica"": 20.372}",13.0,1.0,5.926707501799677,5.023393772843018,-196250896.0,1.0,0.5515551336451419,5.023393772843018,5.0,1.0,39.75119374627764,71.15527646884883,13.0,5.0,10.439429125266505,5.023393772843018,1508667507.0,5.0,2.908199721924765,1.271498046641311,13.0,5.0,47.93934809189992,107.71141571477946
21.156085_85.364999,21.156085,85.364999,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,26,22,16.19180733221304,16.479229211757318,17.4,8.0,0.8553791282279914,6,8.883739550765794,False,"{""buchanania lanzan"": 79.577, ""chloroxylon swietenia"": 84.352, ""diospyros melanoxylon"": 57.614, ""shorea robusta"": 1984.821, ""terminalia alata"": 64.299, ""terminalia bellirica"": 49.736}",13.0,1.0,5.926707501799677,67.22839753112274,-2053513331.0,1.0,1.2435050454056675,15.065268084326684,5.0,1.0,39.75119374627764,148.95427382042817,13.0,5.0,10.439429125266505,3.487935201790467,1508667507.0,5.0,2.908199721924765,3.487935201790467,13.0,5.0,47.93934809189992,56.92035812091249
21.156_85.367028,21.156,85.367028,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,21,16,9.774115702829539,9.776047130127042,11.4,88.0,0.7420256999692788,4,19.914262254373405,False,"{""anacardium occidentale"": 0.637, ""buchanania lanzan"": 23.635, ""diospyros melanoxylon"": 297.779, ""shorea robusta"": 5574.004, ""syzygium cumini"": 0.318, ""terminalia alata"": 1615.502}",17.0,1.0,7.812034919410959,19.77651982630904,1684641443.0,1.0,3.2491636041348704,19.77651982630904,5.0,1.0,39.75119374627764,19.992309956833214,19.0,5.0,3.489843262341903,19.77651982630904,1684641443.0,5.0,2.5572125433231943,19.77651982630904,13.0,5.0,47.93934809189992,138.24110715368445
21.157913_85.365213,21.157913,85.365213,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,20,16,9.246429792429794,9.250970318040935,10.2,68.0,0.02871794871794872,5,12.752289815238115,False,"{""buchanania lanzan"": 0.497, ""diospyros melanoxylon"": 1046.682, ""lannea coromandelica"": 412.609, ""madhuca indica"": 52.044, ""shorea robusta"": 81.885, ""terminalia alata"": 1257.642}",22.0,5.0,9.72744468877761,8.65796458049303,-2077641867.0,5.0,0.922600719081578,8.65796458049303,3.0,5.0,21.88515066235068,7.423879025081434,20.0,5.0,8.935197060647,1.5247891318710365,-2077641867.0,5.0,1.133194379429258,1.5247891318710365,13.0,5.0,47.93934809189992,116.34606270077647
21.158187_85.36696,21.158187,85.36696,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,19,14,10.0648118202772,10.244733493567082,10.8,78.0,0.9335678010057332,4,26.169619928395935,False,"{""anogeissus latifolia"": 57.614, ""buchanania lanzan"": 76.335, ""diospyros melanoxylon"": 568.661, ""madhuca indica"": 0.816, ""shorea robusta"": 13392.172, ""terminalia alata"": 249.555}",22.0,5.0,9.72744468877761,3.786367696350959,-1673232192.0,5.0,1.5543835662183443,3.786367696350959,3.0,5.0,21.88515066235068,89.4141073458118,25.0,2.0,5.505537561697793,3.786367696350959,1997311893.0,2.0,1.1733097285196674,3.786367696350959,17.0,2.0,0.8839793909165603,10.496845979808072
21.158748_85.364022,21.158748,85.364022,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,24,14,14.024296478648514,14.111191241067328,11.8,58.0,0.5791766797569506,5,14.846882548429665,False,"{""buchanania lanzan"": 8.773, ""diospyros melanoxylon"": 58.907, ""lannea coromandelica"": 2392.735, ""madhuca indica"": 49.736, ""shorea robusta"": 3538.492, ""terminalia alata"": 60.877}",11.0,1.0,6.016955452530189,27.99074219907825,1419347712.0,1.0,1.8853128775104961,7.886184024957246,5.0,1.0,39.75119374627764,86.04926328157332,13.0,5.0,10.439429125266505,7.886184024957246,1419347712.0,5.0,1.3337587986172976,7.886184024957246,13.0,5.0,47.93934809189992,32.12094516764777
21.15983_85.365755,21.15983,85.365755,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,10,8,12.655900229426674,12.65781253754295,12.2,88.0,0.6486048215637049,3,27.533805154897895,False,"{""buchanania lanzan"": 0.318, ""diospyros melanoxylon"": 1042.226, ""lannea coromandelica"": 1285.415, ""shorea robusta"": 4296.945}",11.0,1.0,6.016955452530189,14.930940943119637,-190578391.0,1.0,0.6518376091529013,14.930940943119637,5.0,1.0,39.75119374627764,13.468602923151227,12.0,5.0,8.273313944807393,14.930940943119637,-190578391.0,5.0,0.6016962755388024,14.930940943119637,13.0,5.0,47.93934809189992,128.74967435886165
21.160104_85.363229,21.160104,85.363229,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,23,15,15.977987902450012,16.086428854987805,11.0,68.0,0.05291387651864608,6,10.292019653275897,False,"{""anacardium occidentale"": 22.998, ""diospyros melanoxylon"": 44.404, ""lannea coromandelica"": 3807.623, ""madhuca indica"": 70.287, ""shorea robusta"": 224.329, ""syzygium cumini"": 1.035, ""terminalia alata"": 68.835}",9.0,1.0,5.585738004946221,27.607715856098395,237952336.0,1.0,1.6145482917630023,15.155855762984618,5.0,1.0,39.75119374627764,49.22185383085821,8.0,5.0,9.65720660436566,21.75824922278437,-1187851586.0,5.0,0.9426549777749222,3.3439250385436528,13.0,5.0,47.93934809189992,23.089342554163867
21.161816_85.365742,21.161816,85.365742,DHENKANAL,KANKADAHAD,RAIJHARANA,Pangatira,6,4,13.664723668214831,13.669452413621054,10.8,68.0,0.9747825815903495,2,23.077466748324827,False,"{""diospyros melanoxylon"": 63.662, ""emblica officinal"": 0.716, ""shorea robusta"": 2488.547}",14.0,5.0,6.749021313701615,40.11130624949464,1854448254.0,5.0,2.787858673685309,10.18741549380465,3.0,5.0,21.88515066235068,38.271644545181445,12.0,5.0,8.273313944807393,31.410524600453908,1854448254.0,5.0,3.219073671943269,10.18741549380465,13.0,5.0,47.93934809189992,98.25875166048189
21.574184_85.390018,21.574184,85.390018,KENDUJHAR,BANSPAL,BHANRADI SAHI,,23,0,0.16069242310577642,,0.19,2.5,0.06001500375093774,0,,True,"{""dioscorea bulbifera"": 0.318, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 6.151, ""indigofera cassioides"": 0.318, ""jasminum arborescens"": 0.318, ""pongamia pinnata"": 1.592, ""shorea robusta"": 0.637, ""tamarindus indica"": 0.637}",,,,,,,,,,,,,,,,,,,,,,,,
21.574526_85.389458,21.574526,85.389458,KENDUJHAR,BANSPAL,BHANRADI SAHI,,15,2,2.4402926829268283,2.5,2.68,63.0,0.48390243902439,2,7.002817496043395,False,"{""acacia catechu"": 0.318, ""haldina cordifolia"": 0.318, ""shorea robusta"": 39.47, ""termanalia chebula"": 41.46}",,,,,,,,,,,,,,,,,,,,,,,,
21.574774_85.38847,21.574774,85.38847,KENDUJHAR,BANSPAL,BHANRADI SAHI,,12,0,2.729964722340491,,3.1399999999999997,2.5,0.006082355087890032,0,,True,"{""casearia elliptica"": 21.088, ""cleistanthus collinus"": 24.908, ""dhudur nai"": 1.273, ""diospyros melanoxylon"": 0.318, ""gardenia turgida"": 1.404, ""holarrhena antidysenterica"": 0.716, ""jasminum arborescens"": 0.318, ""shorea robusta"": 0.318, ""termanalia chebula"": 1.273, ""woodfordia fruticosa"": 0.716}",,,,,,,,,,,,,,,,,,,,,,,,
21.574844_85.390232,21.574844,85.390232,KENDUJHAR,BANSPAL,JAKARBANDHA SAHI,,12,1,7.951991295987043,8.0,3.2399999999999998,63.0,0.006528009716107482,1,44.563384065730695,False,"{""azadirachta indica"": 0.318, ""haldina cordifolia"": 0.318, ""oroxylum indicum"": 0.318, ""other"": 0.637, ""shorea robusta"": 10.265, ""sterculia urens"": 0.318, ""termanalia chebula"": 0.637, ""terminalia bellirica"": 1559.718}",,,,,,,,,,,,,,,,,,,,,,,,
21.575176_85.390956,21.575176,85.390956,KENDUJHAR,BANSPAL,BHANRADI SAHI,,30,11,4.02185476815398,4.719880904046555,4.96,8.0,0.10684601924759406,5,7.899872629834078,False,"{""cipadessa baccifera"": 0.318, ""diospyros melanoxylon"": 0.637, ""holarrhena antidysenterica"": 156.131, ""mimosa pudica"": 0.318, ""other"": 153.425, ""pogostemon benghalense"": 0.637, ""schleichera oleosa"": 0.318, ""shorea robusta"": 77.747, ""tamarindus indica"": 0.637, ""termanalia chebula"": 22.998, ""terminalia bellirica"": 313.535, ""unidentified climber"": 0.637, ""woodfordia fruticosa"": 0.318}",,,,,,,,,,,,,,,,,,,,,,,,
21.57564_85.38927,21.57564,85.38927,KENDUJHAR,BANSPAL,BHANRADI SAHI,,20,6,7.020603324440797,7.026626124830504,8.0,73.0,0.0,1,16.233804195373324,False,"{""pogostemon benghalense"": 2.228, ""termanalia chebula"": 3875.582}",,,,,,,,,,,,,,,,,,,,,,,,
21.575764_85.387851,21.575764,85.387851,KENDUJHAR,BANSPAL,BHANRADI SAHI,,13,4,18.09823608213183,19.861677602411778,17.72,38.0,0.619754926654388,2,11.538733374162412,False,"{""euphorbia royleana"": 186.927, ""holarrhena antidysenterica"": 2.054, ""other"": 0.716, ""ougeinia oogeinsis"": 0.716, ""shorea robusta"": 310.352}",,,,,,,,,,,,,,,,,,,,,,,,
21.614841_85.407242,21.614841,85.407242,KENDUJHAR,BANSPAL,BHANRADI SAHI,,18,2,9.500829762368522,9.557692307692307,5.0600000000000005,83.0,0.0024931827035449927,2,35.65070725258456,False,"{""bridelia squamosa/retusa"": 1.91, ""mangifera indica"": 1263.372, ""other"": 764.262, ""pogostemon benghalense"": 2.228, ""shorea robusta"": 5.093, ""termanalia chebula"": 5.889}",,,,,,,,,,,,,,,,,,,,,,,,
21.6178_85.381345,21.6178,85.381345,KENDUJHAR,BANSPAL,TUNKULSAHI,,17,0,0.7566037735849059,,1.0239999999999998,18.0,0.0,0,,True,"{""azadirachta indica"": 0.318, ""diospyros melanoxylon"": 5.252, ""paederia foetida"": 1.91, ""pogostemon benghalense"": 0.637, ""syzygium cumini"": 0.318}",,,,,,,,,,,,,,,,,,,,,,,,
21.618997_85.379154,21.618997,85.379154,KENDUJHAR,BANSPAL,TUNKULSAHI,,21,1,14.97533550561439,15.0,4.072000000000001,63.0,0.0,1,79.57747154594767,False,"{""aegle marmelos"": 0.637, ""azadirachta indica"": 0.637, ""cipadessa baccifera"": 0.318, ""diospyros melanoxylon"": 0.318, ""other"": 0.318, ""pogostemon benghalense"": 0.637, ""psidium guajava"": 1.035, ""schleichera oleosa"": 4973.592, ""stereospermum colais"": 3.979, ""woodfordia fruticosa"": 0.637}",,,,,,,,,,,,,,,,,,,,,,,,
21.621938_85.383944,21.621938,85.383944,KENDUJHAR,BANSPAL,TUNKULSAHI,,8,0,0.8264711359404098,,0.5960000000000001,2.5,0.0,0,,True,"{""azadirachta indica"": 0.497, ""diospyros melanoxylon"": 0.318, ""mangifera indica"": 0.716, ""psidium guajava"": 0.955, ""vitex negundo"": 18.88}",,,,,,,,,,,,,,,,,,,,,,,,
21.62195_85.383933,21.62195,85.383933,KENDUJHAR,BANSPAL,TUNKULSAHI,,19,4,12.528477257839086,12.654850902861355,11.499999999999998,23.0,0.0,2,15.032184375029516,False,"{""diospyros melanoxylon"": 6.525, ""holarrhena antidysenterica"": 4.934, ""mangifera indica"": 1604.6, ""other"": 64.494, ""pogostemon benghalense"": 0.318, ""tamarindus indica"": 0.637, ""woodfordia fruticosa"": 0.955}",,,,,,,,,,,,,,,,,,,,,,,,
